STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,지역,지표
A_2024_00241,QY,201801,,,520006,명동,100001,공실률,9.900427413,%,,서울>도심>명동,공실률,2018년 1분기,CBD_명동,공실률
A_2024_00261,QY,201801,,,520008,종로,100001,임대료,31.50401609,천원/㎡,,서울>도심>종로,임대료,2018년 1분기,CBD_종로,임대료
A_2024_00241,QY,201801,,,520008,종로,100001,공실률,20.05932294,%,,서울>도심>종로,공실률,2018년 1분기,CBD_종로,공실률
A_2024_00261,QY,201801,,,520009,충무로,100001,임대료,14.21414426,천원/㎡,,서울>도심>충무로,임대료,2018년 1분기,CBD_충무로,임대료
A_2024_00241,QY,201801,,,520009,충무로,100001,공실률,14.5842094,%,,서울>도심>충무로,공실률,2018년 1분기,CBD_충무로,공실률
A_2024_00261,QY,201801,,,520011,강남대로,100001,임대료,26.66348766,천원/㎡,,서울>강남>강남대로,임대료,2018년 1분기,GBD_강남대로,임대료
A_2024_00241,QY,201801,,,520011,강남대로,100001,공실률,18.63258319,%,,서울>강남>강남대로,공실률,2018년 1분기,GBD_강남대로,공실률
A_2024_00261,QY,201801,,,520012,논현역,100001,임대료,22.27258702,천원/㎡,,서울>강남>논현역,임대료,2018년 1분기,GBD_논현역,임대료
A_2024_00241,QY,201801,,,520012,논현역,100001,공실률,3.19659807,%,,서울>강남>논현역,공실률,2018년 1분기,GBD_논현역,공실률
A_2024_00261,QY,201801,,,520013,도산대로,100001,임대료,17.98573908,천원/㎡,,서울>강남>도산대로,임대료,2018년 1분기,GBD_도산대로,임대료
A_2024_00241,QY,201801,,,520013,도산대로,100001,공실률,7.491393825,%,,서울>강남>도산대로,공실률,2018년 1분기,GBD_도산대로,공실률
A_2024_00261,QY,201801,,,520014,서초,100001,임대료,19.23304195,천원/㎡,,서울>강남>서초,임대료,2018년 1분기,GBD_서초,임대료
A_2024_00241,QY,201801,,,520014,서초,100001,공실률,13.04835696,%,,서울>강남>서초,공실률,2018년 1분기,GBD_서초,공실률
A_2024_00261,QY,201801,,,520015,신사역,100001,임대료,19.2907721,천원/㎡,,서울>강남>신사역,임대료,2018년 1분기,GBD_신사역,임대료
A_2024_00241,QY,201801,,,520015,신사역,100001,공실률,7.016679985,%,,서울>강남>신사역,공실률,2018년 1분기,GBD_신사역,공실률
A_2024_00261,QY,201801,,,520016,테헤란로,100001,임대료,22.99896863,천원/㎡,,서울>강남>테헤란로,임대료,2018년 1분기,GBD_테헤란로,임대료
A_2024_00241,QY,201801,,,520016,테헤란로,100001,공실률,7.249171934,%,,서울>강남>테헤란로,공실률,2018년 1분기,GBD_테헤란로,공실률
A_2024_00261,QY,201801,,,520018,공덕역,100001,임대료,16.20213414,천원/㎡,,서울>여의도마포>공덕역,임대료,2018년 1분기,YBD_공덕역,임대료
A_2024_00241,QY,201801,,,520018,공덕역,100001,공실률,7.313259274,%,,서울>여의도마포>공덕역,공실률,2018년 1분기,YBD_공덕역,공실률
A_2024_00261,QY,201801,,,520019,여의도,100001,임대료,20.81906433,천원/㎡,,서울>여의도마포>여의도,임대료,2018년 1분기,YBD_여의도,임대료
A_2024_00241,QY,201801,,,520019,여의도,100001,공실률,10.4571648,%,,서울>여의도마포>여의도,공실률,2018년 1분기,YBD_여의도,공실률
A_2024_00261,QY,201801,,,520020,영등포,100001,임대료,12.54762367,천원/㎡,,서울>여의도마포>영등포,임대료,2018년 1분기,YBD_영등포,임대료
A_2024_00241,QY,201801,,,520020,영등포,100001,공실률,15.03228613,%,,서울>여의도마포>영등포,공실률,2018년 1분기,YBD_영등포,공실률
A_2024_00261,QY,201801,,,520022,목동,100001,임대료,12.60204689,천원/㎡,,서울>기타>목동,임대료,2018년 1분기,Others_목동,임대료
A_2024_00241,QY,201801,,,520022,목동,100001,공실률,23.1740882,%,,서울>기타>목동,공실률,2018년 1분기,Others_목동,공실률
A_2024_00261,QY,201801,,,520023,사당,100001,임대료,22.0085635,천원/㎡,,서울>기타>사당,임대료,2018년 1분기,Others_사당,임대료
A_2024_00241,QY,201801,,,520023,사당,100001,공실률,8.212534809,%,,서울>기타>사당,공실률,2018년 1분기,Others_사당,공실률
A_2024_00261,QY,201801,,,520024,용산,100001,임대료,15.60703114,천원/㎡,,서울>기타>용산,임대료,2018년 1분기,Others_용산,임대료
A_2024_00241,QY,201801,,,520024,용산,100001,공실률,10.46692341,%,,서울>기타>용산,공실률,2018년 1분기,Others_용산,공실률
A_2024_00261,QY,201801,,,520025,잠실,100001,임대료,16.01077536,천원/㎡,,서울>기타>잠실,임대료,2018년 1분기,Others_잠실,임대료
A_2024_00241,QY,201801,,,520025,잠실,100001,공실률,12.72274639,%,,서울>기타>잠실,공실률,2018년 1분기,Others_잠실,공실률
A_2024_00261,QY,201801,,,520026,장안동,100001,임대료,10.19569677,천원/㎡,,서울>기타>장안동,임대료,2018년 1분기,Others_장안동,임대료
A_2024_00241,QY,201801,,,520026,장안동,100001,공실률,14.179889,%,,서울>기타>장안동,공실률,2018년 1분기,Others_장안동,공실률
A_2024_00261,QY,201801,,,520027,천호,100001,임대료,11.41498292,천원/㎡,,서울>기타>천호,임대료,2018년 1분기,Others_천호,임대료
A_2024_00241,QY,201801,,,520027,천호,100001,공실률,11.98021906,%,,서울>기타>천호,공실률,2018년 1분기,Others_천호,공실률
A_2024_00261,QY,201801,,,520029,화곡,100001,임대료,8.347397307,천원/㎡,,서울>기타>화곡,임대료,2018년 1분기,Others_화곡,임대료
A_2024_00241,QY,201801,,,520029,화곡,100001,공실률,20.2099339,%,,서울>기타>화곡,공실률,2018년 1분기,Others_화곡,공실률
A_2024_00261,QY,201802,,,500002,서울,100001,임대료,22.39677734,천원/㎡,,서울,임대료,2018년 2분기,서울전체,임대료
A_2024_00241,QY,201802,,,500002,서울,100001,공실률,12.11188549,%,,서울,공실률,2018년 2분기,서울전체,공실률
A_2024_00261,QY,201802,,,510003,도심,100001,임대료,28.2405187,천원/㎡,,서울>도심,임대료,2018년 2분기,CBD,임대료
A_2024_00241,QY,201802,,,510003,도심,100001,공실률,15.55302677,%,,서울>도심,공실률,2018년 2분기,CBD,공실률
A_2024_00261,QY,201802,,,510004,강남,100001,임대료,22.73838432,천원/㎡,,서울>강남,임대료,2018년 2분기,GBD,임대료
A_2024_00241,QY,201802,,,510004,강남,100001,공실률,9.352932792,%,,서울>강남,공실률,2018년 2분기,GBD,공실률
A_2024_00261,QY,201802,,,510005,여의도마포,100001,임대료,18.80922085,천원/㎡,,서울>여의도마포,임대료,2018년 2분기,YBD,임대료
A_2024_00241,QY,201802,,,510005,여의도마포,100001,공실률,10.77661213,%,,서울>여의도마포,공실률,2018년 2분기,YBD,공실률
A_2024_00261,QY,201802,,,510006,기타,100001,임대료,13.80600836,천원/㎡,,서울>기타,임대료,2018년 2분기,Others,임대료
A_2024_00241,QY,201802,,,510006,기타,100001,공실률,15.29488707,%,,서울>기타,공실률,2018년 2분기,Others,공실률
A_2024_00261,QY,201802,,,520004,광화문,100001,임대료,28.849182,천원/㎡,,서울>도심>광화문,임대료,2018년 2분기,CBD_광화문,임대료
A_2024_00241,QY,201802,,,520004,광화문,100001,공실률,7.922503434,%,,서울>도심>광화문,공실률,2018년 2분기,CBD_광화문,공실률
A_2024_00261,QY,201802,,,520005,동대문,100001,임대료,16.86351254,천원/㎡,,서울>도심>동대문,임대료,2018년 2분기,CBD_동대문,임대료
A_2024_00241,QY,201802,,,520005,동대문,100001,공실률,8.360384631,%,,서울>도심>동대문,공실률,2018년 2분기,CBD_동대문,공실률
A_2024_00261,QY,201802,,,520006,명동,100001,임대료,23.27634317,천원/㎡,,서울>도심>명동,임대료,2018년 2분기,CBD_명동,임대료
A_2024_00241,QY,201802,,,520006,명동,100001,공실률,9.336459772,%,,서울>도심>명동,공실률,2018년 2분기,CBD_명동,공실률
A_2024_00261,QY,201802,,,520008,종로,100001,임대료,31.49208826,천원/㎡,,서울>도심>종로,임대료,2018년 2분기,CBD_종로,임대료
A_2024_00241,QY,201802,,,520008,종로,100001,공실률,21.36215855,%,,서울>도심>종로,공실률,2018년 2분기,CBD_종로,공실률
A_2024_00261,QY,201802,,,520009,충무로,100001,임대료,14.21954537,천원/㎡,,서울>도심>충무로,임대료,2018년 2분기,CBD_충무로,임대료
A_2024_00241,QY,201802,,,520009,충무로,100001,공실률,16.94779801,%,,서울>도심>충무로,공실률,2018년 2분기,CBD_충무로,공실률
A_2024_00261,QY,201802,,,520011,강남대로,100001,임대료,26.65816602,천원/㎡,,서울>강남>강남대로,임대료,2018년 2분기,GBD_강남대로,임대료
A_2024_00241,QY,201802,,,520011,강남대로,100001,공실률,19.87372209,%,,서울>강남>강남대로,공실률,2018년 2분기,GBD_강남대로,공실률
A_2024_00261,QY,201802,,,520012,논현역,100001,임대료,22.26808309,천원/㎡,,서울>강남>논현역,임대료,2018년 2분기,GBD_논현역,임대료
A_2024_00241,QY,201802,,,520012,논현역,100001,공실률,3.19659807,%,,서울>강남>논현역,공실률,2018년 2분기,GBD_논현역,공실률
A_2024_00261,QY,201802,,,520013,도산대로,100001,임대료,17.96380649,천원/㎡,,서울>강남>도산대로,임대료,2018년 2분기,GBD_도산대로,임대료
A_2024_00241,QY,201802,,,520013,도산대로,100001,공실률,7.886482912,%,,서울>강남>도산대로,공실률,2018년 2분기,GBD_도산대로,공실률
A_2024_00261,QY,201802,,,520014,서초,100001,임대료,19.155292,천원/㎡,,서울>강남>서초,임대료,2018년 2분기,GBD_서초,임대료
A_2024_00241,QY,201802,,,520014,서초,100001,공실률,11.20583765,%,,서울>강남>서초,공실률,2018년 2분기,GBD_서초,공실률
A_2024_00261,QY,201802,,,520015,신사역,100001,임대료,19.27145716,천원/㎡,,서울>강남>신사역,임대료,2018년 2분기,GBD_신사역,임대료
A_2024_00241,QY,201802,,,520015,신사역,100001,공실률,7.016679985,%,,서울>강남>신사역,공실률,2018년 2분기,GBD_신사역,공실률
A_2024_00261,QY,201802,,,520016,테헤란로,100001,임대료,22.97997997,천원/㎡,,서울>강남>테헤란로,임대료,2018년 2분기,GBD_테헤란로,임대료
A_2024_00241,QY,201802,,,520016,테헤란로,100001,공실률,7.650455591,%,,서울>강남>테헤란로,공실률,2018년 2분기,GBD_테헤란로,공실률
A_2024_00261,QY,201802,,,520018,공덕역,100001,임대료,16.18882619,천원/㎡,,서울>여의도마포>공덕역,임대료,2018년 2분기,YBD_공덕역,임대료
A_2024_00241,QY,201802,,,520018,공덕역,100001,공실률,6.383148441,%,,서울>여의도마포>공덕역,공실률,2018년 2분기,YBD_공덕역,공실률
A_2024_00261,QY,201802,,,520019,여의도,100001,임대료,20.59420562,천원/㎡,,서울>여의도마포>여의도,임대료,2018년 2분기,YBD_여의도,임대료
A_2024_00241,QY,201802,,,520019,여의도,100001,공실률,11.03090457,%,,서울>여의도마포>여의도,공실률,2018년 2분기,YBD_여의도,공실률
A_2024_00261,QY,201802,,,520020,영등포,100001,임대료,12.62673216,천원/㎡,,서울>여의도마포>영등포,임대료,2018년 2분기,YBD_영등포,임대료
A_2024_00241,QY,201802,,,520020,영등포,100001,공실률,15.93108761,%,,서울>여의도마포>영등포,공실률,2018년 2분기,YBD_영등포,공실률
A_2024_00261,QY,201802,,,520022,목동,100001,임대료,12.62860403,천원/㎡,,서울>기타>목동,임대료,2018년 2분기,Others_목동,임대료
A_2024_00241,QY,201802,,,520022,목동,100001,공실률,22.97117133,%,,서울>기타>목동,공실률,2018년 2분기,Others_목동,공실률
A_2024_00261,QY,201802,,,520023,사당,100001,임대료,22.17658929,천원/㎡,,서울>기타>사당,임대료,2018년 2분기,Others_사당,임대료
A_2024_00241,QY,201802,,,520023,사당,100001,공실률,6.172530344,%,,서울>기타>사당,공실률,2018년 2분기,Others_사당,공실률
A_2024_00261,QY,201802,,,520024,용산,100001,임대료,15.62886179,천원/㎡,,서울>기타>용산,임대료,2018년 2분기,Others_용산,임대료
A_2024_00241,QY,201802,,,520024,용산,100001,공실률,15.0076251,%,,서울>기타>용산,공실률,2018년 2분기,Others_용산,공실률
A_2024_00261,QY,201802,,,520025,잠실,100001,임대료,16.04059425,천원/㎡,,서울>기타>잠실,임대료,2018년 2분기,Others_잠실,임대료
A_2024_00241,QY,201802,,,520025,잠실,100001,공실률,11.54721388,%,,서울>기타>잠실,공실률,2018년 2분기,Others_잠실,공실률
A_2024_00261,QY,201802,,,520026,장안동,100001,임대료,10.17230193,천원/㎡,,서울>기타>장안동,임대료,2018년 2분기,Others_장안동,임대료
A_2024_00241,QY,201802,,,520026,장안동,100001,공실률,12.36179107,%,,서울>기타>장안동,공실률,2018년 2분기,Others_장안동,공실률
A_2024_00261,QY,201802,,,520027,천호,100001,임대료,11.42839117,천원/㎡,,서울>기타>천호,임대료,2018년 2분기,Others_천호,임대료
A_2024_00241,QY,201802,,,520027,천호,100001,공실률,12.06249989,%,,서울>기타>천호,공실률,2018년 2분기,Others_천호,공실률
A_2024_00261,QY,201802,,,520029,화곡,100001,임대료,8.318029065,천원/㎡,,서울>기타>화곡,임대료,2018년 2분기,Others_화곡,임대료
A_2024_00241,QY,201802,,,520029,화곡,100001,공실률,19.07506136,%,,서울>기타>화곡,공실률,2018년 2분기,Others_화곡,공실률
A_2024_00261,QY,201803,,,500002,서울,100001,임대료,22.38591011,천원/㎡,,서울,임대료,2018년 3분기,서울전체,임대료
A_2024_00241,QY,201803,,,500002,서울,100001,공실률,11.5767069,%,,서울,공실률,2018년 3분기,서울전체,공실률
A_2024_00261,QY,201803,,,510003,도심,100001,임대료,28.29919233,천원/㎡,,서울>도심,임대료,2018년 3분기,CBD,임대료
A_2024_00241,QY,201803,,,510003,도심,100001,공실률,15.02293694,%,,서울>도심,공실률,2018년 3분기,CBD,공실률
A_2024_00261,QY,201803,,,510004,강남,100001,임대료,22.71998796,천원/㎡,,서울>강남,임대료,2018년 3분기,GBD,임대료
A_2024_00241,QY,201803,,,510004,강남,100001,공실률,8.888346584,%,,서울>강남,공실률,2018년 3분기,GBD,공실률
A_2024_00261,QY,201803,,,510005,여의도마포,100001,임대료,18.67540968,천원/㎡,,서울>여의도마포,임대료,2018년 3분기,YBD,임대료
A_2024_00241,QY,201803,,,510005,여의도마포,100001,공실률,10.64259491,%,,서울>여의도마포,공실률,2018년 3분기,YBD,공실률
A_2024_00261,QY,201803,,,510006,기타,100001,임대료,13.77541136,천원/㎡,,서울>기타,임대료,2018년 3분기,Others,임대료
A_2024_00241,QY,201803,,,510006,기타,100001,공실률,13.57760201,%,,서울>기타,공실률,2018년 3분기,Others,공실률
A_2024_00261,QY,201803,,,520004,광화문,100001,임대료,28.84789406,천원/㎡,,서울>도심>광화문,임대료,2018년 3분기,CBD_광화문,임대료
A_2024_00241,QY,201803,,,520004,광화문,100001,공실률,8.043922295,%,,서울>도심>광화문,공실률,2018년 3분기,CBD_광화문,공실률
A_2024_00261,QY,201803,,,520005,동대문,100001,임대료,16.84827004,천원/㎡,,서울>도심>동대문,임대료,2018년 3분기,CBD_동대문,임대료
A_2024_00241,QY,201803,,,520005,동대문,100001,공실률,8.360384631,%,,서울>도심>동대문,공실률,2018년 3분기,CBD_동대문,공실률
A_2024_00261,QY,201803,,,520006,명동,100001,임대료,23.34838313,천원/㎡,,서울>도심>명동,임대료,2018년 3분기,CBD_명동,임대료
A_2024_00241,QY,201803,,,520006,명동,100001,공실률,10.34835131,%,,서울>도심>명동,공실률,2018년 3분기,CBD_명동,공실률
A_2024_00261,QY,201803,,,520008,종로,100001,임대료,31.53191237,천원/㎡,,서울>도심>종로,임대료,2018년 3분기,CBD_종로,임대료
A_2024_00241,QY,201803,,,520008,종로,100001,공실률,20.33428967,%,,서울>도심>종로,공실률,2018년 3분기,CBD_종로,공실률
A_2024_00261,QY,201803,,,520009,충무로,100001,임대료,14.21584643,천원/㎡,,서울>도심>충무로,임대료,2018년 3분기,CBD_충무로,임대료
A_2024_00241,QY,201803,,,520009,충무로,100001,공실률,20.28531131,%,,서울>도심>충무로,공실률,2018년 3분기,CBD_충무로,공실률
A_2024_00261,QY,201803,,,520011,강남대로,100001,임대료,26.65304099,천원/㎡,,서울>강남>강남대로,임대료,2018년 3분기,GBD_강남대로,임대료
A_2024_00241,QY,201803,,,520011,강남대로,100001,공실률,19.67112753,%,,서울>강남>강남대로,공실률,2018년 3분기,GBD_강남대로,공실률
A_2024_00261,QY,201803,,,520012,논현역,100001,임대료,22.26296247,천원/㎡,,서울>강남>논현역,임대료,2018년 3분기,GBD_논현역,임대료
A_2024_00241,QY,201803,,,520012,논현역,100001,공실률,1.78410711,%,,서울>강남>논현역,공실률,2018년 3분기,GBD_논현역,공실률
A_2024_00261,QY,201803,,,520013,도산대로,100001,임대료,18.02953609,천원/㎡,,서울>강남>도산대로,임대료,2018년 3분기,GBD_도산대로,임대료
A_2024_00241,QY,201803,,,520013,도산대로,100001,공실률,7.886482912,%,,서울>강남>도산대로,공실률,2018년 3분기,GBD_도산대로,공실률
A_2024_00261,QY,201803,,,520014,서초,100001,임대료,19.05596285,천원/㎡,,서울>강남>서초,임대료,2018년 3분기,GBD_서초,임대료
A_2024_00241,QY,201803,,,520014,서초,100001,공실률,10.85166277,%,,서울>강남>서초,공실률,2018년 3분기,GBD_서초,공실률
A_2024_00261,QY,201803,,,520015,신사역,100001,임대료,19.25366094,천원/㎡,,서울>강남>신사역,임대료,2018년 3분기,GBD_신사역,임대료
A_2024_00241,QY,201803,,,520015,신사역,100001,공실률,7.973570595,%,,서울>강남>신사역,공실률,2018년 3분기,GBD_신사역,공실률
A_2024_00261,QY,201803,,,520016,테헤란로,100001,임대료,22.9620538,천원/㎡,,서울>강남>테헤란로,임대료,2018년 3분기,GBD_테헤란로,임대료
A_2024_00241,QY,201803,,,520016,테헤란로,100001,공실률,6.989174923,%,,서울>강남>테헤란로,공실률,2018년 3분기,GBD_테헤란로,공실률
A_2024_00261,QY,201803,,,520018,공덕역,100001,임대료,16.18855517,천원/㎡,,서울>여의도마포>공덕역,임대료,2018년 3분기,YBD_공덕역,임대료
A_2024_00241,QY,201803,,,520018,공덕역,100001,공실률,6.554823556,%,,서울>여의도마포>공덕역,공실률,2018년 3분기,YBD_공덕역,공실률
A_2024_00261,QY,201803,,,520019,여의도,100001,임대료,20.37844686,천원/㎡,,서울>여의도마포>여의도,임대료,2018년 3분기,YBD_여의도,임대료
A_2024_00241,QY,201803,,,520019,여의도,100001,공실률,11.04968804,%,,서울>여의도마포>여의도,공실률,2018년 3분기,YBD_여의도,공실률
A_2024_00261,QY,201803,,,520020,영등포,100001,임대료,12.75317138,천원/㎡,,서울>여의도마포>영등포,임대료,2018년 3분기,YBD_영등포,임대료
A_2024_00241,QY,201803,,,520020,영등포,100001,공실률,14.50715269,%,,서울>여의도마포>영등포,공실률,2018년 3분기,YBD_영등포,공실률
A_2024_00261,QY,201803,,,520022,목동,100001,임대료,12.64322498,천원/㎡,,서울>기타>목동,임대료,2018년 3분기,Others_목동,임대료
A_2024_00241,QY,201803,,,520022,목동,100001,공실률,21.04205551,%,,서울>기타>목동,공실률,2018년 3분기,Others_목동,공실률
A_2024_00261,QY,201803,,,520023,사당,100001,임대료,21.98791228,천원/㎡,,서울>기타>사당,임대료,2018년 3분기,Others_사당,임대료
A_2024_00241,QY,201803,,,520023,사당,100001,공실률,4.756110998,%,,서울>기타>사당,공실률,2018년 3분기,Others_사당,공실률
A_2024_00261,QY,201803,,,520024,용산,100001,임대료,15.63240117,천원/㎡,,서울>기타>용산,임대료,2018년 3분기,Others_용산,임대료
A_2024_00241,QY,201803,,,520024,용산,100001,공실률,17.50937702,%,,서울>기타>용산,공실률,2018년 3분기,Others_용산,공실률
A_2024_00261,QY,201803,,,520025,잠실,100001,임대료,15.96516227,천원/㎡,,서울>기타>잠실,임대료,2018년 3분기,Others_잠실,임대료
A_2024_00241,QY,201803,,,520025,잠실,100001,공실률,8.532796106,%,,서울>기타>잠실,공실률,2018년 3분기,Others_잠실,공실률
A_2024_00261,QY,201803,,,520026,장안동,100001,임대료,10.20795122,천원/㎡,,서울>기타>장안동,임대료,2018년 3분기,Others_장안동,임대료
A_2024_00241,QY,201803,,,520026,장안동,100001,공실률,12.36179107,%,,서울>기타>장안동,공실률,2018년 3분기,Others_장안동,공실률
A_2024_00261,QY,201803,,,520027,천호,100001,임대료,11.42880252,천원/㎡,,서울>기타>천호,임대료,2018년 3분기,Others_천호,임대료
A_2024_00241,QY,201803,,,520027,천호,100001,공실률,12.06249989,%,,서울>기타>천호,공실률,2018년 3분기,Others_천호,공실률
A_2024_00261,QY,201803,,,520029,화곡,100001,임대료,8.34748795,천원/㎡,,서울>기타>화곡,임대료,2018년 3분기,Others_화곡,임대료
A_2024_00241,QY,201803,,,520029,화곡,100001,공실률,20.79120183,%,,서울>기타>화곡,공실률,2018년 3분기,Others_화곡,공실률
A_2024_00261,QY,201804,,,500002,서울,100001,임대료,22.36305415,천원/㎡,,서울,임대료,2018년 4분기,서울전체,임대료
A_2024_00241,QY,201804,,,500002,서울,100001,공실률,11.3572685,%,,서울,공실률,2018년 4분기,서울전체,공실률
A_2024_00261,QY,201804,,,510003,도심,100001,임대료,28.25978556,천원/㎡,,서울>도심,임대료,2018년 4분기,CBD,임대료
A_2024_00241,QY,201804,,,510003,도심,100001,공실률,14.45819123,%,,서울>도심,공실률,2018년 4분기,CBD,공실률
A_2024_00261,QY,201804,,,510004,강남,100001,임대료,22.67755356,천원/㎡,,서울>강남,임대료,2018년 4분기,GBD,임대료
A_2024_00241,QY,201804,,,510004,강남,100001,공실률,8.419154362,%,,서울>강남,공실률,2018년 4분기,GBD,공실률
A_2024_00261,QY,201804,,,510005,여의도마포,100001,임대료,18.70776735,천원/㎡,,서울>여의도마포,임대료,2018년 4분기,YBD,임대료
A_2024_00241,QY,201804,,,510005,여의도마포,100001,공실률,11.30792551,%,,서울>여의도마포,공실률,2018년 4분기,YBD,공실률
A_2024_00261,QY,201804,,,510006,기타,100001,임대료,13.77185322,천원/㎡,,서울>기타,임대료,2018년 4분기,Others,임대료
A_2024_00241,QY,201804,,,510006,기타,100001,공실률,14.00509168,%,,서울>기타,공실률,2018년 4분기,Others,공실률
A_2024_00261,QY,201804,,,520004,광화문,100001,임대료,28.84746575,천원/㎡,,서울>도심>광화문,임대료,2018년 4분기,CBD_광화문,임대료
A_2024_00241,QY,201804,,,520004,광화문,100001,공실률,7.600740444,%,,서울>도심>광화문,공실률,2018년 4분기,CBD_광화문,공실률
A_2024_00261,QY,201804,,,520005,동대문,100001,임대료,16.84829004,천원/㎡,,서울>도심>동대문,임대료,2018년 4분기,CBD_동대문,임대료
A_2024_00241,QY,201804,,,520005,동대문,100001,공실률,8.360384631,%,,서울>도심>동대문,공실률,2018년 4분기,CBD_동대문,공실률
A_2024_00261,QY,201804,,,520006,명동,100001,임대료,23.33027144,천원/㎡,,서울>도심>명동,임대료,2018년 4분기,CBD_명동,임대료
A_2024_00241,QY,201804,,,520006,명동,100001,공실률,9.472468689,%,,서울>도심>명동,공실률,2018년 4분기,CBD_명동,공실률
A_2024_00261,QY,201804,,,520008,종로,100001,임대료,31.41237841,천원/㎡,,서울>도심>종로,임대료,2018년 4분기,CBD_종로,임대료
A_2024_00241,QY,201804,,,520008,종로,100001,공실률,19.01005559,%,,서울>도심>종로,공실률,2018년 4분기,CBD_종로,공실률
A_2024_00261,QY,201804,,,520009,충무로,100001,임대료,14.21324706,천원/㎡,,서울>도심>충무로,임대료,2018년 4분기,CBD_충무로,임대료
A_2024_00241,QY,201804,,,520009,충무로,100001,공실률,20.8646221,%,,서울>도심>충무로,공실률,2018년 4분기,CBD_충무로,공실률
A_2024_00261,QY,201804,,,520011,강남대로,100001,임대료,26.56389533,천원/㎡,,서울>강남>강남대로,임대료,2018년 4분기,GBD_강남대로,임대료
A_2024_00241,QY,201804,,,520011,강남대로,100001,공실률,18.4812623,%,,서울>강남>강남대로,공실률,2018년 4분기,GBD_강남대로,공실률
A_2024_00261,QY,201804,,,520012,논현역,100001,임대료,22.25825759,천원/㎡,,서울>강남>논현역,임대료,2018년 4분기,GBD_논현역,임대료
A_2024_00241,QY,201804,,,520012,논현역,100001,공실률,2.606523862,%,,서울>강남>논현역,공실률,2018년 4분기,GBD_논현역,공실률
A_2024_00261,QY,201804,,,520013,도산대로,100001,임대료,18.0185306,천원/㎡,,서울>강남>도산대로,임대료,2018년 4분기,GBD_도산대로,임대료
A_2024_00241,QY,201804,,,520013,도산대로,100001,공실률,7.886482912,%,,서울>강남>도산대로,공실률,2018년 4분기,GBD_도산대로,공실률
A_2024_00261,QY,201804,,,520014,서초,100001,임대료,19.05073895,천원/㎡,,서울>강남>서초,임대료,2018년 4분기,GBD_서초,임대료
A_2024_00241,QY,201804,,,520014,서초,100001,공실률,10.64288049,%,,서울>강남>서초,공실률,2018년 4분기,GBD_서초,공실률
A_2024_00261,QY,201804,,,520015,신사역,100001,임대료,19.26252508,천원/㎡,,서울>강남>신사역,임대료,2018년 4분기,GBD_신사역,임대료
A_2024_00241,QY,201804,,,520015,신사역,100001,공실률,8.361957803,%,,서울>강남>신사역,공실률,2018년 4분기,GBD_신사역,공실률
A_2024_00261,QY,201804,,,520016,테헤란로,100001,임대료,22.91718738,천원/㎡,,서울>강남>테헤란로,임대료,2018년 4분기,GBD_테헤란로,임대료
A_2024_00241,QY,201804,,,520016,테헤란로,100001,공실률,6.460235508,%,,서울>강남>테헤란로,공실률,2018년 4분기,GBD_테헤란로,공실률
A_2024_00261,QY,201804,,,520018,공덕역,100001,임대료,16.18286252,천원/㎡,,서울>여의도마포>공덕역,임대료,2018년 4분기,YBD_공덕역,임대료
A_2024_00241,QY,201804,,,520018,공덕역,100001,공실률,5.771919946,%,,서울>여의도마포>공덕역,공실률,2018년 4분기,YBD_공덕역,공실률
A_2024_00261,QY,201804,,,520019,여의도,100001,임대료,20.37076444,천원/㎡,,서울>여의도마포>여의도,임대료,2018년 4분기,YBD_여의도,임대료
A_2024_00241,QY,201804,,,520019,여의도,100001,공실률,12.73267685,%,,서울>여의도마포>여의도,공실률,2018년 4분기,YBD_여의도,공실률
A_2024_00261,QY,201804,,,520020,영등포,100001,임대료,13.17291518,천원/㎡,,서울>여의도마포>영등포,임대료,2018년 4분기,YBD_영등포,임대료
A_2024_00241,QY,201804,,,520020,영등포,100001,공실률,11.76840881,%,,서울>여의도마포>영등포,공실률,2018년 4분기,YBD_영등포,공실률
A_2024_00261,QY,201804,,,520022,목동,100001,임대료,12.66281455,천원/㎡,,서울>기타>목동,임대료,2018년 4분기,Others_목동,임대료
A_2024_00241,QY,201804,,,520022,목동,100001,공실률,20.87696194,%,,서울>기타>목동,공실률,2018년 4분기,Others_목동,공실률
A_2024_00261,QY,201804,,,520023,사당,100001,임대료,21.96880991,천원/㎡,,서울>기타>사당,임대료,2018년 4분기,Others_사당,임대료
A_2024_00241,QY,201804,,,520023,사당,100001,공실률,4.756110998,%,,서울>기타>사당,공실률,2018년 4분기,Others_사당,공실률
A_2024_00261,QY,201804,,,520024,용산,100001,임대료,15.60988933,천원/㎡,,서울>기타>용산,임대료,2018년 4분기,Others_용산,임대료
A_2024_00241,QY,201804,,,520024,용산,100001,공실률,17.50937702,%,,서울>기타>용산,공실률,2018년 4분기,Others_용산,공실률
A_2024_00261,QY,201804,,,520025,잠실,100001,임대료,15.9324677,천원/㎡,,서울>기타>잠실,임대료,2018년 4분기,Others_잠실,임대료
A_2024_00241,QY,201804,,,520025,잠실,100001,공실률,12.22260021,%,,서울>기타>잠실,공실률,2018년 4분기,Others_잠실,공실률
